Shape Parameter MLE,Scale Parameter MLE,Concentration (uM)
3.0393466452684916,112.68398321523229,10
2.9207755374649595,114.5586866758521,10
3.1267015712069752,114.832159465834,10
3.8857578219021685,92.54364004469119,10
3.107194126866289,104.0250936967824,10
2.971058399972974,118.65077762693,10
3.286116117801806,102.05730245798335,10
3.2809731805779077,111.29264540364684,10
2.9586567161540227,118.73576026143205,10
3.294521248282408,106.17385387513536,10
3.110104981705288,117.75522480199601,10
2.948097867280244,126.3139864450335,10
3.2629093693846696,110.05057415923648,10
2.932912254795024,119.48034545361615,10
3.1776164785050574,110.62994667857613,10
2.9674651098034213,122.49135734241166,10
3.7490336644171656,92.70389369284659,10
3.3099443361771135,107.08580387298926,10
3.3982067431823473,102.710396495855,10
3.0733205405384556,116.82239758949655,10
3.2510870705441812,105.56972587062316,10
3.3681063223902945,104.36347579227905,10
2.867712043769916,123.191610543865,10
3.690203981305425,94.45210908944091,10
3.4666942892030095,103.40236313705398,10
3.629452370326436,97.61432382371518,10
3.921999846327793,88.49918573972363,10
3.143142865481409,114.98234489578614,10
3.015337992929219,117.67833879256337,10
3.573102444323665,100.18012309209446,10
3.136053263483505,109.0207540889191,10
3.372711110931416,110.02089129877783,10
3.455551634614608,105.51010655100983,10
2.919786968845149,125.3568146557141,10
3.1012483462901193,114.15700823816928,10
3.1831759888068643,110.63035310622686,10
3.6344979168938654,89.79319698865056,10
3.383516652656396,100.86300149829883,10
3.422483683068445,100.18021279199466,10
3.392852529429361,103.68968339498286,10
2.7875564017914627,126.45312130486245,10
3.0707925698962275,115.6384642150822,10
3.057330431965647,113.92996923311857,10
3.2771980599704853,111.34096316102733,10
3.750182732514245,95.5524949979364,10
2.870567278951123,125.05405163746916,10
2.7606019255822036,127.16920570544181,10
3.0656022462430186,118.98949540359682,10
3.381775484130263,102.80318779134141,10
3.4556608356536156,101.41279313688746,10
3.025709084126677,114.57201210008593,10
3.236748891240346,106.50337241023306,10
3.628352474951039,104.54513954348026,10
3.408873364623038,99.87978651031001,10
3.5738264566546936,103.69449340394476,10
3.0846807562232113,111.79683115214908,10
3.366547607501468,112.35119923984242,10
3.4261881607080036,94.63183923679696,10
2.886836541863952,121.6456763149603,10
3.4298334376617774,108.10339607381977,10
3.271144038739809,106.6416464008924,10
2.818085758341888,121.8964965641085,10
3.402546057477816,100.85252190209467,10
3.030630622500884,117.17694194293964,10
3.5838179280276528,100.9279235522234,10
3.4512658247799086,98.53551196412258,10
3.081420723670983,108.11421657813156,10
3.30317549687069,100.627239974729,10
3.302353010744654,104.56885418725365,10
3.6684713326553875,95.0530279416453,10
3.7446799117398673,92.42312441063163,10
3.5489367580613753,94.44545272699835,10
3.5733872402524653,99.32051834544089,10
2.8530622116543727,117.2373854224858,10
3.0199932620865995,111.05724329713215,10
3.2132633884801267,118.03139292561944,10
3.5732576399695213,102.35758060239615,10
3.417507774666257,105.90582599932979,10
2.883996996502915,127.7684960837414,10
3.0150527693334803,119.68210049663334,10
3.493580885767847,100.95983448599344,10
3.4610112951406027,109.25373648276994,10
3.5944870353786507,102.68014136914782,10
3.0662717371941275,118.46758188291639,10
3.1164243593228154,117.86445386587151,10
3.331056482722825,102.75275143084447,10
3.1220909877405414,109.36101284256738,10
3.4185274078343935,100.59495238631325,10
3.1180151829708422,111.48873650866979,10
3.339239934376415,102.81477300618279,10
3.31766112284712,110.07067334252604,10
3.2753040703061918,106.01610416529122,10
3.1906413875205932,115.05647603487343,10
3.3992181762975195,104.35823009130507,10
3.307336194636242,104.79592960334024,10
2.8576576059218466,121.41956156378585,10
3.8167262019168646,95.42488024631413,10
3.154950714470054,120.64439129995927,10
3.124750245957619,113.01959031525074,10
3.587463860744883,101.17543280922845,10
3.0294901782807906,123.09390530570171,10
3.892339496345193,94.80874185000683,10
3.5636364463418335,94.98692200863277,10
2.8270718584100614,138.98499775238557,10
3.4668734570963067,103.8402641588619,10
3.34105161961147,101.52433283143179,10
3.7202042504223183,93.85198014276105,10
3.4463085072269632,103.0467637951335,10
3.2416588057263884,108.34831060272766,10
3.678230625255258,96.12865519021818,10
3.434335586681471,100.21101811562225,10
3.205405890654765,111.17362504551197,10
3.5093382162736426,107.00384127780205,10
3.2251244882253305,104.57735952566192,10
3.1884681153078964,110.10562258327381,10
3.674680501279362,92.20913437018477,10
3.1017613503431463,107.59227671002961,10
3.0216321327955478,123.56815447884108,10
3.2040923089245075,111.68207036130305,10
3.2105254502328795,112.670899830007,10
3.6267889616753712,94.61551175844248,10
2.8467797786198354,121.33699444011822,10
3.192716537665701,109.30395875515333,10
3.081924769785564,111.04844567462425,10
3.544148294557534,99.7196922959598,10
2.811543152904715,120.95606640145014,10
3.275774285320728,103.19435938680617,10
2.8017799906917964,125.62554658882486,10
2.9736258980917567,119.87201001068757,10
3.2738151553132226,106.60362910464933,10
2.9121118957064938,117.07148235219346,10
3.7362211973897956,101.60597571059259,10
2.914759342699815,119.42697633873206,10
3.0500372242346114,120.15588613036797,10
3.0888381286300826,119.24575751052879,10
3.2939280897411964,104.20204994723038,10
3.637053962567216,97.814314249819,10
3.7122447551808735,93.77352051538715,10
3.2195882142241143,110.73886006250737,10
3.14842716245311,115.40429255270779,10
3.279199068427806,110.2380459259816,10
3.0031658165904394,119.97053055449855,10
2.9882537828871962,116.0471050380161,10
3.1594496941457493,112.07779809735648,10
3.906009624505333,88.02780115993386,10
3.4518025408184925,101.27313441249208,10
3.305587934359214,103.11218725324485,10
3.029876672827284,118.92407861339585,10
2.9499277325731055,133.30810761724385,10
3.28001099930306,111.7665570378695,10
3.620124350848082,100.28815180730192,10
3.7613886000415637,93.1261102057145,10
3.604088040950018,99.25432083560287,10
3.3612248289324436,104.44933990643109,10
3.384223394733293,104.13270859099384,10
3.2961388851283036,105.11818742979028,10
3.2523650844496887,108.0008395517659,10
2.9725370823299966,126.05149673635964,10
3.043168314205873,115.99445695535776,10
3.170669710861022,105.87207847925593,10
3.5228729432973473,96.33822745048465,10
3.0684636901126883,114.0240118828381,10
3.487149560539162,97.73975668377788,10
3.6543728445681785,94.54339163832319,10
3.305243483307692,110.87707299788858,10
3.359563309879024,100.39765777367388,10
2.8546622787943163,123.2360411248423,10
3.1772088944152452,106.61586397141565,10
3.1919037125095464,112.13375451063338,10
3.0365558318042276,116.74899914784244,10
3.5789707623048757,105.04215433347146,10
3.221689493642904,106.8705190631462,10
3.133071726671397,108.28644309527499,10
2.9418613830529345,111.9373868750749,10
3.4779218875971027,99.8092258844459,10
2.9746048090678894,112.8335048474111,10
2.998653706263014,116.60627609952114,10
3.355252999920668,105.42715858581921,10
2.6765029644890257,128.9267706118979,10
3.380335463721666,104.80835734308864,10
3.1118367977393993,104.48949494604325,10
3.1618040035225943,114.47766686305695,10
3.3926342824151803,104.81294379380756,10
3.27769457681286,110.57305187254349,10
2.8142030468201393,122.51130971181496,10
3.380335917371172,97.66436468087032,10
3.1220597336890674,116.24995991312123,10
3.9268617378799577,85.74355826583125,10
2.778578909317171,128.67077834686287,10
2.888822228141898,130.34827925913868,10
3.3901295842011443,104.94004014407244,10
3.16020385058123,114.60717012584892,10
3.171616908331134,108.42194433904321,10
3.3616289721599086,105.50579374106677,10
3.6461220292781755,93.11939211554969,10
3.55461333096067,95.78480633404305,10
2.8304820296582376,125.45904514973918,10
3.326289852831402,107.1045951615044,10
2.9450779835423044,119.48325602480024,10
3.0779358879935566,115.73998578094765,10
2.62474108126659,131.03271985925934,10
3.3602099602083735,106.01649746481579,10
3.5880554299174743,102.21742529601153,10
3.4521977328084117,100.3791565965957,10
3.1184360074559723,112.82202015326381,10
3.238478990057651,113.45719178788535,10
2.8755471898510976,117.36614745545548,10
3.3339158557927924,107.2110528401523,10
3.292663439077167,105.1487356050374,10
3.574002153272676,99.23734654619793,10
3.074575115827337,119.40518911672038,10
3.0573307600023862,111.2587832659346,10
3.0445929384273436,119.53342618247714,10
3.1889456016236344,118.46505574512179,10
2.868738061575671,120.55471401562416,10
3.0234646703275656,121.88511294539038,10
3.572258455471302,100.70921516308432,10
3.41118775509718,104.68232298024203,10
3.2257914123356626,107.09411804293943,10
3.1835905077708486,114.29169800061652,10
3.311384047018522,100.18266691313323,10
3.7195411334271173,91.26758311341841,10
3.5707821200284147,98.31527960046921,10
3.228766289851398,105.69391148657014,10
3.503487447225018,102.12119331545253,10
3.452155850819558,106.2301583844181,10
2.7796864185280326,125.4706464247099,10
3.038285647641476,109.23574740589214,10
3.1879324454060267,109.06140480895489,10
3.6400428883218328,101.9665467960744,10
3.413328289489324,108.25433095485455,10
2.8456223070910527,128.7253549575416,10
3.53063625816265,95.50975578796317,10
4.004476178763201,91.4652933021283,10
3.2144108440166064,104.51151386017972,10
3.227315275448601,107.08207692403677,10
3.142961417021578,109.88434952526131,10
2.803309485467486,133.63096892481508,10
3.0155422835735353,119.1747708224634,10
3.157137960829457,112.8363171690612,10
3.6124927348306697,93.35386629170503,10
3.6575745298707862,95.64391141451563,10
3.191449408225374,108.54569334278663,10
3.5187018960883325,94.06871094317395,10
3.0895870634994522,112.07119150413699,10
3.1181175127562577,113.67028956425618,10
3.2416306213297137,110.88213896485831,10
3.247140881739254,109.27249184054568,10
3.5648175753009075,95.13486015889713,10
2.8404512938161415,127.29254958069595,10
3.5453728517042555,96.54421041302304,10
3.0224334577712346,116.12060786998683,10
3.551037330807347,103.52502842243643,10
3.3781538249230367,100.8771171397776,10
3.2127368933294767,113.58016440777993,10
3.1664170591615104,109.68021990910775,10
3.6493801354222613,95.35571598589567,10
3.427022772494007,101.31404296854433,10
4.0455319460479995,92.19096087516743,10
3.051350112743067,120.70043137517334,10
3.1130728169736734,115.50503789505,10
3.110925368961612,115.74572541412523,10
3.3131659066649104,106.93339130521427,10
3.7070883993171053,92.4503778557116,10
3.3564021133937945,102.8713577697874,10
3.2472020184241663,107.56207615141678,10
3.335622886604467,104.03643735229025,10
3.5076090757950453,108.02899210439922,10
3.3716840866616957,110.1195889255189,10
2.859271618398981,122.02063264096662,10
3.6254114448996497,95.33749698483243,10
3.8859538906920634,93.01572522566724,10
3.358390679631622,104.85543287969159,10
3.5308850660203177,100.1159150778233,10
3.575685604453457,101.61241739110079,10
3.87076509770837,87.934614049978,10
2.9564547516867496,116.33997433590274,10
2.9711685177197484,126.41003309934649,10
3.1700969804206798,109.42028719784138,10
3.113967439386638,111.42712495559435,10
3.2468319900506812,111.18387383976417,10
3.6446841737697957,100.5638580573925,10
3.0195256790582,119.00691719945968,10
2.5736124173607515,138.2690232637415,10
3.0361004484164944,110.36805146951747,10
2.856127149106358,123.25538533349791,10
2.681777466045805,131.2474364898444,10
3.6589192154341905,93.75946872527257,10
3.408903457876512,102.94126156926137,10
3.5270551487525443,99.2706596651634,10
3.3140047719520758,100.9399068869064,10
3.268427537694592,106.40700278676145,10
3.72611061550374,91.71647003381818,10
3.4124940914384383,100.46263077042937,10
3.3410752661718477,102.8589190767909,10
3.5556296083431373,103.38808599108003,10
2.7644302024703973,120.86326848819797,10
3.03631392585136,118.1857014657039,10
3.2996046449367284,101.71727912939811,10
3.508197700277048,103.68074782410426,10
3.24944744830348,109.46474766702596,10
2.9952362314088936,118.06317696890059,10
3.024759049319045,116.95563994711517,10
3.7407042480444757,86.75562780317941,10
3.111166796495124,113.92696184319274,10
3.589003785421771,98.86575388907089,10
3.2662245973868234,101.42103012979216,10
3.265299691133372,107.48293712986589,10
2.9484328851481214,120.92962146007405,10
3.555781627052303,93.26420775443029,10
2.974573906290087,112.78275618905819,10
3.488981275073487,93.48240773800393,10
3.6836927469826173,93.45024183417713,10
3.1535289653058,112.90914117820826,10
3.4264145957298036,104.1848379790641,10
3.3066974684378523,108.34043416093239,10
2.934015400550386,129.01416306850058,10
3.2359984930945016,107.67845283241125,10
2.9561747219636696,112.52432814542207,10
3.653720750959961,99.01549085238544,10
3.591203009904102,94.71915119091136,10
2.5923100282255387,134.72553617843448,10
3.2032282327819184,105.4891938737094,10
3.4476087303852943,96.98340173712414,10
3.6871742067921827,91.78585922068054,10
2.909096097306722,123.49210395037322,10
3.4073325534951713,100.46077869507828,10
3.2734033899573647,98.8899463915679,10
3.1685397897999934,103.47571728197849,10
3.0753611791479982,112.39478880729274,10
2.763104161063453,128.8147816162808,10
3.4490245425041883,101.4719457337042,10
3.5329402845239133,94.61493889342955,10
2.9595070771366663,105.66597017890837,10
3.921153538237791,89.57010424670824,10
3.758772119819107,94.31247648029085,10
3.5467873584589262,95.74170105876829,10
3.328980220155851,111.566396379916,10
3.368225447499981,100.5183437403964,10
3.2800501069861743,109.12721489420011,10
3.4155371226551265,108.77441132134605,10
3.2741162871260974,103.38144868553827,10
3.5102992241500077,101.66495809252075,10
2.9784802116127755,120.41234520318297,10
3.4328182523715953,107.48487481329236,10
3.1534974894465595,106.85451362610851,10
3.1425013306531864,114.21747323823035,10
3.6286302559592953,103.2222017086854,10
3.131760210088444,111.01118934918274,10
3.0194218954324743,110.20046968917318,10
3.045484689357725,118.808977143645,10
2.9147260104214543,120.44938045590057,10
3.484737740024344,104.51962737101374,10
2.765133653280454,129.9746195635125,10
2.8249144087569813,130.05007589696456,10
3.8764402921448933,89.21463514955535,10
2.9853865635439862,113.6797188997476,10
3.441065295280042,97.86193057762657,10
3.500938898786202,101.76680786821494,10
3.3895961076830146,98.87793294980476,10
3.1765111445049015,103.72177911124562,10
3.169047563096665,113.86634372893486,10
3.016302978987237,111.48182811956777,10
3.130685249506657,110.4662379412641,10
3.087065067852773,112.39257942954734,10
2.905975287579499,119.63775194228137,10
3.3620532136677226,106.6151181666218,10
3.3062104167164152,112.78398901648458,10
2.9099695128808283,127.41818505497757,10
3.343569677799997,103.8867592940683,10
3.3393288401167966,104.32666178737213,10
3.01987530094984,124.26697376268389,10
3.0329930144878285,117.4472638900018,10
2.733771495692777,134.16753937497268,10
3.5356914609447894,99.40292678833436,10
3.1298371288592914,113.50615487793652,10
2.8236929626219682,126.10650790191399,10
3.471989033509164,102.85587953785362,10
3.2823404165229157,113.43729419577512,10
3.1171610202715665,117.05720925723776,10
3.427722554878325,102.71082679651492,10
3.585977323632394,93.67185144306696,10
2.9000643885110513,121.30863452677022,10
3.0287172160407425,123.06017235540733,10
3.418705121433381,93.66714664911643,10
3.8278651224694693,90.50758568118013,10
3.062106453289712,119.43338546073656,10
3.311166352692185,105.20744236573327,10
3.338089398463372,108.08351019084039,10
2.9260460371464583,121.97532822175059,10
3.1627375117800116,115.81350447239504,10
3.7284000558106514,98.92123401998934,10
2.9329520732630563,125.0141180845937,10
3.002897231679175,115.73028638302495,10
3.2557632362737876,113.16918038691145,10
3.628498321608957,99.23555584250113,10
3.2155175835850778,110.88079109892526,10
3.205131331525761,110.87137897418648,10
3.3078543412150316,103.42444114708897,10
3.653352204774061,94.90555422317226,10
3.1476769728548786,104.1672462132167,10
3.7965960878110168,92.89398053363472,10
2.8634228952195704,125.28125509761834,10
3.745148173737506,94.58038896737372,10
3.281992636171766,107.4080903465119,10
3.1205552690392606,109.78496584210014,10
3.014529693369706,116.70995434333062,10
3.263541550987551,109.68752175616666,10
3.3249292998739772,97.22940611636882,10
3.5408048676253268,93.18556689688201,10
3.6695249682923956,94.41329775541784,10
2.9641738988136197,123.48102578979403,10
3.3395504835281584,103.39091202055003,10
3.01494215845034,121.04623403153538,10
3.210004825726891,100.4606455019312,10
2.9083924160106043,111.05947342481323,10
3.0131364180975457,113.09178604846984,10
3.270857192492338,113.48784956212565,10
3.319770658194125,107.97523493117944,10
3.2706504983036178,107.55545806816129,10
3.2160378841164605,111.29557203696685,10
3.19786740124334,105.06671248630722,10
2.7528539855457628,129.28518334816383,10
3.7171881298463196,94.69911171021693,10
2.708110180978452,128.18581233367368,10
2.77580002600607,130.93906267299351,10
3.1895636590983023,110.3379678381653,10
3.317070458055128,105.95319874089836,10
3.1803667221230465,119.59617766506621,10
3.1617168504705835,107.80821216591764,10
3.279866610540683,110.78395653010124,10
2.788798609153139,124.61642082106034,10
2.9489502145331667,120.79063489010461,10
2.9666536701172967,123.42679559094522,10
3.626993599159072,90.58254512358658,10
3.57192989555929,98.90331952456214,10
3.254478691640174,107.6541762408051,10
3.0857228566206016,112.6445543030266,10
2.97127752965942,120.70186074148538,10
3.531051995829741,103.55725876930428,10
3.2107381774002524,121.70731411454533,10
2.9839673012552503,122.13286019307598,10
3.3320573583373707,101.59748608307082,10
3.3130641846165885,106.84358582854973,10
2.908956790197375,120.53911452289242,10
3.4628306768390194,103.37061512802008,10
3.0647032584813365,123.74157642399463,10
3.421503918227758,102.57228290619766,10
3.6717870604513467,96.58609112454185,10
2.9077489754355144,122.33518258340115,10
2.805800653791826,126.32845374860128,10
3.0137148296781535,114.02742301253566,10
3.3675216196269826,103.93532538712122,10
2.767964017363826,134.40507577463507,10
3.3363233817930187,104.19516011421939,10
3.336804299838381,98.72146871880382,10
2.921831089747117,119.47164873975173,10
3.345750794243502,106.20860193434301,10
3.1788632501532,107.63338652625937,10
3.2793654930054505,107.9503733338454,10
2.855566598644142,127.48840633111146,10
2.728548896569796,127.88269158821095,10
3.347273349131362,102.16659868344934,10
2.622489322403516,129.45097741958077,10
3.019576764022864,116.741668537832,10
3.0912266474573378,115.7700056648047,10
3.51801383181459,94.55437335010355,10
3.170138656857396,112.58001194837796,10
3.5536483191527592,95.10464286042341,10
3.1446906437318725,114.03089325893312,10
2.974832071042482,115.53525535950317,10
3.1009167645265094,114.73770690411413,10
3.3025084125629514,105.72251206369052,10
3.7022229410720793,96.2966285204578,10
2.613958223270694,143.43963211763344,10
3.4157364721805785,102.78279673473709,10
3.4579095733220084,104.4812779128839,10
3.6387609637036595,96.38445335528657,10
3.0249661601002913,121.50909516786925,10
2.983279826099728,123.16870816947058,10
3.491479984390264,107.97061690337121,10
3.2281962927271186,109.95150280627969,10
3.093742443848569,112.68960817757062,10
3.0490807926321186,109.17256844374973,10
3.3292335983395263,102.4842405074336,10
3.1906060305448487,108.33460157529518,10
3.295965843757026,102.26463281850533,10
2.9046077655961806,117.8390374483247,10
3.074727933182254,122.1618711433828,10
3.225853126821051,107.67811783416515,10
3.320743030607449,106.4774138748932,10
2.7008878082203167,132.58116610581462,10
2.948629235072151,116.13190017259198,10
3.196970982160058,111.55805972176671,10
3.09907049152167,115.68139379689289,10
3.444616105409989,99.02957388134523,10
3.0816461431626245,113.81903457788013,10
3.337939344351147,110.0525658964726,10
2.950698689206015,119.25393332107623,10
3.197328956046015,114.63777057393574,10
2.6370024996237964,130.10745614666112,10
3.4436651244687417,102.78883021801707,10
3.4811422801590832,96.75045446303587,10
2.9876243524529915,123.59814147210001,10
3.1068442567274377,114.16583738747583,10
3.5590167443188117,101.3328194085881,10
3.409992740393109,104.10898108160225,10
3.1912521128390985,110.19470323875508,10
3.101065835603285,109.84791529096064,10
3.0025741017999623,118.31554176630961,10
3.557321015807647,98.72539942878656,10
3.5492509503098737,104.15044650873776,10
3.3310363102178204,109.48886173956646,10
3.039514863594679,112.90894768913172,10
3.0447156720156814,117.04823360508516,10
3.211983125508537,109.94226168788221,10
3.015269096949354,112.00478114839889,10
3.0231034085668895,122.87017745395363,10
3.035584740168374,119.71675165011752,10
3.567209942662613,101.7672958532862,10
3.540095955039152,102.37139173814401,10
3.483471307275237,100.73597328619917,10
3.1378041125801497,114.96097259806386,10
3.280588484655743,108.0500903338122,10
3.0811770561589666,117.38308759285208,10
3.0492908261737086,114.53436043086565,10
3.128074211350022,114.05466390275579,10
3.046461833540016,117.05273125767509,10
2.8919173765073922,132.32313109528118,10
3.369924276600819,107.7649523140001,10
3.231352496557698,107.95747014522593,10
3.837004796942798,91.53616094599232,10
3.349565726112243,105.52603382318954,10
3.078759983576977,111.12764514391348,10
3.3100619012192136,103.3374380885221,10
3.8302326187700317,92.31065615017562,10
3.8575746441059304,93.68911639974579,10
3.2131238122081847,109.27764199930998,10
2.6522449639406536,136.78375996644306,10
3.778274539286479,96.04345950823793,10
3.6297619093966986,93.72291139748164,10
3.569641667146249,96.32704318137702,10
3.0719412588459387,114.31154664645555,10
2.8042666778514,126.08520820941352,10
3.1178706288820313,107.88457200589043,10
3.2607108109059713,105.3240802370642,10
3.152748711065731,111.88582674680876,10
3.0702246589935536,122.59662201305026,10
2.918241840938865,117.62401671530674,10
3.2716922895904195,106.77159197239816,10
3.56468031625224,95.4795420642664,10
3.4429520433472445,107.16191787917454,10
3.0285996675353157,116.31205727240487,10
3.1406180021655294,112.68739316619616,10
3.1731276745832466,112.77532639271465,10
2.9425469048380433,120.00767788416668,10
3.5774620797693104,108.6602837450492,10
3.0916837142619333,108.13576481754637,10
3.4780541119076664,103.2341731685176,10
3.6129619917039553,102.31073190892027,10
3.3803116392313055,108.33053904100626,10
3.047482325840984,118.60282240591101,10
3.125923768914739,113.7408812691336,10
3.1077862606371998,118.81102449347645,10
3.73816896036721,94.46248871577545,10
3.7879956509459016,87.69758627780193,10
2.7404874319758528,128.40384557287578,10
2.9383551883140013,120.12480284722953,10
2.9671319653696555,128.09740136770202,10
3.1037821110239356,116.99451909080905,10
2.941691108573349,118.9578813086141,10
3.1346707227023773,111.9618002259764,10
3.5863745711275317,98.00987761140476,10
3.577426756549934,104.9062194827479,10
3.357502908841337,104.57656714288558,10
3.4302110727565034,103.85279128385234,10
3.1941218881368543,115.19124797589012,10
3.2852703489521926,103.01921080317295,10
3.682420310162651,94.49381373523214,10
3.6769438747848207,92.68208169675259,10
3.3601269939017073,95.64484180678724,10
2.814615179442098,121.35192025927385,10
3.3777381129766315,110.83046251858272,10
2.946082178442055,122.16199833111267,10
3.413345322422928,103.1305854760197,10
3.3768017487997204,107.14848802742166,10
3.288862678640709,100.82097737937652,10
3.270342072891287,114.25992776635427,10
2.9536753259340407,121.620794900802,10
3.310272449883216,105.08155701579368,10
3.532455230765463,105.65093750577087,10
3.8792556355298697,89.03616060849444,10
3.3180524139765746,106.13944643857192,10
2.8687897156120488,120.30278928971842,10
3.7654469402249813,87.4243624971852,10
3.5724746888082866,99.11839993768062,10
3.22692942693026,109.56867891776038,10
2.7579034822431994,128.86408546790915,10
3.163553311818473,111.5094135028691,10
2.8698700845143814,130.28683342428053,10
3.240209579050768,103.20705049759178,10
2.813451112710674,124.61176884343499,10
2.900523619865507,121.7707863970222,10
2.702373944925169,130.84786118325164,10
3.1518810056163984,114.8637345125615,10
3.67484845431449,95.42116414316314,10
2.8826585312631323,116.97203463235527,10
3.2070915747560185,112.9093471005252,10
3.465508644545184,100.50972886988188,10
3.1625499014458582,104.90588358520223,10
3.2579703950761214,106.06800784056404,10
3.3136489405146348,103.68570837166094,10
3.3052731471689203,106.33800210100222,10
3.4169388541519647,101.75477534909069,10
3.507554924914616,98.74025544558586,10
3.358918888088685,108.39594597255038,10
3.281173180168609,106.4311668729589,10
3.2720912787344782,110.9669198121621,10
3.0438883263349963,116.75702490038832,10
3.7504103973237077,91.32036834037096,10
3.515814966748746,101.48716360684261,10
3.2141921043987347,106.19321188379853,10
3.1064128858395823,114.30433678630502,10
3.043392086425544,120.38002060910945,10
3.1286710444160906,113.72165897043928,10
3.384175873185877,103.41820873883925,10
3.654383167564406,97.62641261268458,10
3.045249896857146,113.42038555051182,10
3.6148405959728436,105.10656977994935,10
3.0420626474555625,117.1094703962001,10
3.55811072149074,92.24547778519347,10
3.234447651227284,103.410928489649,10
3.444937177501401,95.69353316014035,10
2.9697990488001373,117.29128051315121,10
3.3884749702770103,110.47174415925873,10
3.7264587452688342,89.20691155534807,10
2.902951874913872,123.16395086390182,10
3.9000236681006095,90.000900678517,10
3.6321061526380904,94.25023027640391,10
3.260040822775119,109.74203367800511,10
3.3782097512740603,106.27678720619707,10
3.6499907313376068,89.89267617327019,10
3.026157857209918,124.1050729650852,10
3.444904765035281,98.94496522631766,10
2.977943018854029,123.39046010775283,10
2.9577447643496364,117.48921590342238,10
3.226024422997861,106.65460056664237,10
3.250241657363712,109.7779465322422,10
2.7923452703805802,135.5694721918623,10
3.1163328896156197,112.91844798772884,10
3.1297520809708876,112.76098314304075,10
3.9199707308436484,91.89418749474356,10
3.2582840074575095,113.74709163858084,10
3.5707040843941797,97.58207693761041,10
3.2673445221146586,106.60483083051332,10
3.6859085651693975,93.14039936384468,10
3.291564342928143,103.95483317299414,10
3.6636832587749155,94.34253815251869,10
3.1249985388760253,114.47933397223528,10
2.4616699929016472,152.40534385064538,10
3.3323920902580575,104.22529134299623,10
3.022270127009547,118.43349690038877,10
2.829012740730915,115.98135809351373,10
3.563396561393311,94.3245361102955,10
3.37976069902629,100.11140551499872,10
3.5999751086070546,109.17186519718028,10
3.646218147806424,95.29358155212431,10
3.518392453385753,97.72540574606273,10
3.2147995948888712,105.81710412644055,10
2.89390516145187,116.50065871290903,10
3.458360759463628,102.14992884611962,10
3.7856746054968005,93.19148861335586,10
3.3253588291954146,99.82259891597819,10
3.2432952399537234,115.28921138791456,10
3.0037724207107,115.11261323641133,10
4.115154317868699,83.32919085333701,10
4.5006230911774,80.91968454201967,10
3.2747683042555042,108.60840100612961,10
3.515650418067998,100.12326692035133,10
3.039192036186062,124.12990564461435,10
3.412134307777557,108.43179663839351,10
3.2329719841034934,117.77486810028904,10
2.9711782105909386,124.52046229142665,10
3.1767841458903097,110.05351916190953,10
2.9945168859161306,128.67368234232333,10
3.403204562051992,104.4135131562918,10
3.0491687392746725,120.37882994027922,10
2.935129580067104,121.23059271590472,10
2.96499126422396,108.46736890097044,10
3.4552148895230674,102.56035647556413,10
3.2324787340126226,98.72088721840973,10
3.300252369412296,107.13353333480657,10
3.151049030095987,110.21282169316024,10
3.130442657188054,113.36686462220452,10
2.9359464895764353,121.17311559743692,10
3.1926225260582797,110.06331259035156,10
3.2012591671029735,113.28294918311434,10
3.306760136686619,107.31266195676731,10
2.8293577359290873,122.91307825164269,10
3.179752302607981,115.35387142337052,10
2.8634339293108497,124.6635861314223,10
2.9737758598417066,131.02770574947377,10
3.1469265401309494,113.18670976890387,10
2.8983147089310872,122.77503572841461,10
3.0711508237130065,113.23764919781043,10
3.2071199866888023,105.76858928019149,10
3.146980715690397,109.13389925907966,10
2.9762429072743006,119.03950962917415,10
3.5636319664515437,99.46867072930782,10
3.0204127225042177,118.2596562350578,10
3.2689065331855196,107.08524215760357,10
3.131940884685323,115.90851277325955,10
3.8297128476607294,99.25358998497853,10
3.864229533539323,88.34689551005815,10
2.8661879103314556,135.63969243459013,10
3.386028347956597,104.86571568580545,10
3.013749474593842,123.50829768397111,10
3.8614932689167305,94.13223896199793,10
3.252467927266187,100.26511405138082,10
2.943099537552064,126.33919526905666,10
3.136410316776681,111.63830115507234,10
3.572843690334455,97.07326464739701,10
3.1157665913569286,111.46354199735447,10
3.1374011840957383,116.6985659079742,10
3.0092686791579193,121.59596537572065,10
3.12466984001211,108.37091793482043,10
3.5341852272431704,101.7179593006444,10
3.206143264113266,111.89398569708386,10
3.1145450289373584,106.24938100106914,10
3.37025005840446,102.17183073737137,10
2.890351932698683,119.28449427923275,10
3.4813405845888425,101.0996341332925,10
3.11795337324121,109.99605846709022,10
3.1083498709724333,114.35328998406594,10
3.1417998884795133,114.10010303910457,10
2.6935355909554213,130.46956864003909,10
2.8258318417705115,133.52438459240352,10
3.676875370497257,94.23277379877378,10
3.3242591660992304,102.83001343232407,10
3.0594663862837677,118.0857954433354,10
3.2153964169963136,104.35973466503108,10
3.075250814488459,111.52400392137938,10
3.2924224603964642,103.96879918858936,10
3.2798014146732393,105.32513055905717,10
3.6546466082427576,99.49587673884157,10
3.6180791070290073,99.94967426395162,10
3.1785905534668673,103.77269345326103,10
3.541747826552163,101.63598474147537,10
3.1198943296483312,113.79285411981556,10
3.4122888197766623,101.49204919103593,10
3.569232387633598,102.30044483923932,10
3.6103190471758655,100.98657539474463,10
3.192091588401762,113.23599223337011,10
