Beta_1 Parameter MLE,Beta_2 Parameter MLE
0.0034602737379252593,0.005149238379809044
0.00442143529801352,0.004560308562220596
0.004435310337261006,0.004501438429282737
0.00466559713190996,0.004665597625370614
0.003035552859723613,0.008544207277792735
0.0030725736972124014,0.008733151704334653
0.0035421754020062753,0.0070746589440357065
0.002932530640235966,0.006736541899157468
0.00434753746499999,0.004352508718210836
0.003839784329635764,0.004493377400926635
0.003945619447457471,0.0046465966725008495
0.00349366403021065,0.0062921462138676755
0.004794561304700334,0.004794561427151073
0.004821084618338591,0.004821084975082357
0.004215994853104454,0.005574372094752435
0.004545780501946597,0.004545784182634219
0.003792067574739817,0.0061169885797511285
0.004342151433037095,0.004546517819298015
0.0030459881960620233,0.00762908768016916
0.005039025810595101,0.005039027506768399
0.004812164042627599,0.004812164237835752
0.0035778810733731537,0.0058774215267671515
0.004340498410844742,0.004605341919850855
0.003219642825781268,0.00784192613176729
0.00458017166186036,0.004597377463438094
0.004960275656709758,0.004985083728891198
0.0033697347842564594,0.007567928853010543
0.00349020822345075,0.006095200253502332
0.0033359816303598915,0.0073649190569605155
0.0034148065647224292,0.006821983719304852
0.004605978642667454,0.004605979377505881
0.004020457691819653,0.005848892910545567
0.0031121050502911293,0.008195539084694128
0.004779838401140469,0.004779840804554665
0.003489654331165797,0.006553571241705598
0.004250408458096421,0.004600802288512322
0.003051664162289262,0.005926492949766755
0.003841374017478669,0.00574247508061792
0.0030384356917187287,0.007856310983534797
0.004426559071625446,0.004548603035386693
0.0029058280622219924,0.007276994739330947
0.0033671132363600866,0.005626726313393175
0.003075350180097999,0.0072770874364228326
0.0046764615485486724,0.004803106442109339
0.003189080643135399,0.008217011794622966
0.00441731540643416,0.004428995639397518
0.003926284925200345,0.006746061278764292
0.0036229681165308907,0.005461906963992596
0.0046690819206657895,0.004669082189566966
0.0042614719068023565,0.0050472786141502165
0.004572659926821004,0.004572660120302155
0.004711613638178267,0.004777116217754163
0.0035412399110206438,0.007444964765099469
0.003614757550806985,0.008224612233409794
0.004256955592976636,0.004256956342574064
0.004561268788892671,0.004561270509887877
0.004213341018294633,0.004213473459090842
0.004414028388466621,0.004414211785862458
0.004467716583176332,0.004495663807790559
0.005044621055566234,0.005064511748272222
0.003697893849006542,0.005421302093775286
0.003198100182646221,0.006419102394657634
0.004677808734705329,0.004677809914574734
0.004533855961962333,0.0045338565133901405
0.004551599347211633,0.004551601199013922
0.0044675697026712305,0.004468149270011851
0.003269033360174097,0.00763620675882826
0.004233427252428858,0.004265305493194609
0.003068990116193846,0.007624747960826373
0.003049389158781291,0.00790660267286291
0.0036845087308880167,0.007738644885603434
0.004395550885974652,0.00440210543055579
0.0030311989023647603,0.0068981838278052675
0.004685904118032777,0.004700434064662648
0.0031536948708437884,0.008123834267986057
0.004568780397329532,0.004568780689533889
0.003002733693774204,0.008097278082263484
0.00479418804636807,0.00479529491023703
0.0030631917686297127,0.00742960688126366
0.0029649152298357865,0.007478429904138165
0.004345021000936194,0.004345021402295793
0.003152676897233729,0.011372465233385287
0.003345399391703825,0.0069707845999309095
0.004226115386934903,0.004226261101091943
0.0043393556249864546,0.004905490679257418
0.0034549715004336557,0.007077291514847058
0.00479391129503494,0.004798669298779023
0.004465047406226997,0.004481338993709498
0.004399988490633541,0.004399988628232435
0.003103052834010726,0.007219328732914409
0.004302685668345692,0.004824376695794594
0.004360690362064924,0.00445875805521196
0.0035372180392430667,0.006494056076469393
0.004869992844417255,0.004873724882222915
0.0036929478207009953,0.006187733628843697
0.004394141705300779,0.0044066643815653195
0.004754742299005929,0.004754743780207721
0.003918521280399499,0.0058608314914785865
0.004009893182455788,0.004620489856945852
0.004802584828076519,0.005115557583773644
0.004120942707971055,0.004725119700771371
0.0032954669556152735,0.008926348561391106
0.0030908991215333986,0.007905764948642794
0.003989140303592818,0.0057724038712784545
0.003123125868010768,0.009322265195060216
0.004646767562867854,0.00466001285275433
0.0046285975656837775,0.004634724137597712
0.004213431462006286,0.004214006109530057
0.0035118310561193674,0.00597094909809503
0.004431457799062527,0.004431458120528103
0.004393960998786368,0.004393961245443667
0.004497994374185759,0.004500945687536149
0.0046165211667856506,0.004616522964020638
0.004043367549637614,0.004058045419744604
0.004500534790144694,0.004501367455128225
0.003851225133169028,0.007643804603716671
0.004475024691401794,0.0048956301680469745
0.0032718305718608567,0.0065265201927413715
0.004336632125985031,0.004364158603101886
0.004539255602976957,0.004541705649179489
0.0031164824742290144,0.00684379175548064
0.002840415094870616,0.009641229133364734
0.004989865791932491,0.0050085679823064526
0.004018366505655291,0.004666734363566996
0.004381977153257483,0.0047658254342746635
0.00477172437718228,0.004771726183494042
0.003058170300375727,0.0070638582562765045
0.004931604010190801,0.004959288394461182
0.004362984449124576,0.004362985199348301
0.004522511983900135,0.0050182323093402965
0.0031512538031111784,0.007028403253709105
0.004279442055369449,0.004742372167888179
0.0038765595096122295,0.006078725489703701
0.0038997267899874358,0.004228606304131045
0.0038572466635870824,0.005336643063638778
0.003163733008656364,0.007495661416302578
0.003579961197671896,0.005959329225324784
0.0027556557489176116,0.008129985319703777
0.004596168608932154,0.004596171534247716
0.004806352184084982,0.004806352577190118
0.004634577262565539,0.004661881783225809
0.0048290336468470255,0.004829034729448216
0.003417312942293506,0.00819706091426995
0.0038611580931273183,0.0055547336405786345
0.003551888406162177,0.005824090007270822
0.003050814406489434,0.00559534219363082
0.004420138603335362,0.005348589702545535
0.003290190838422034,0.005583509775486628
0.003001351139565839,0.007301863284453006
0.0031234491574593363,0.009548823608013214
0.004924406028695539,0.004924406985900074
0.00471364248068087,0.00471364857225022
0.002871891836935936,0.009023575094374152
0.00309078355734154,0.009874498887576199
0.004529742497423875,0.004530805919391236
0.004447385861884986,0.0045674992492691505
0.003145864941602811,0.006684042709731526
0.003408584306344614,0.006774184330042674
0.004282205688361075,0.004303956555253537
0.004603975734000935,0.0046393132808806945
0.004110650618335669,0.005320004902377055
0.002754398231384565,0.01194433276015042
0.00448717531781162,0.004487178082014082
0.0044969846649050476,0.0045541339843392864
0.0029822220639973986,0.0074706904689610994
0.0036203719035275725,0.00738176159512833
0.004611261585891494,0.004638582100326765
0.003885107384665278,0.006104085509694318
0.003635552333996981,0.006364747010145354
0.004787970770224889,0.004787971650232516
0.002793397064511642,0.010726316173376329
0.0047008887416099925,0.004728162495256204
0.0045233673277250116,0.004832119800819443
0.0042438162529993,0.004823593158845008
0.004650877172439473,0.004652689135713517
0.0036160079379787694,0.005906978278438665
0.004737454075896435,0.0047888020700912765
0.003498594458926315,0.005689464699897095
0.004581851922615743,0.004588119099460126
0.003347642715028404,0.005193818464298133
0.004335695440306386,0.004802029998467439
0.0035292440148513037,0.005461687509354263
0.003922284638726664,0.0051913758014367865
0.00462145766197047,0.004621636740133746
0.004422893113222677,0.004422893286721047
0.004226381509202909,0.0049079426075554645
0.004238752896283546,0.004590200461292197
0.004642607714901685,0.004642608419873567
0.004314497442876907,0.004763116966344131
0.004278107492544301,0.006094651447080951
0.004876937877553527,0.004877044235208006
0.003031557226230146,0.00655579129798879
0.00483121991439707,0.004855120760582559
0.0033265323270600896,0.007282213057218333
0.004529120698446599,0.004529122388122259
0.004069501628000625,0.004069769650995587
0.004626640267098501,0.004626640563213873
0.003278949404297764,0.006432505813062077
0.004471291440260153,0.00520793853656208
0.0031614578815519997,0.007864607957711548
0.0035278735421085754,0.006460453093771701
0.0029731478098767505,0.007587529793045452
0.0047086953181006705,0.0047086953686197135
0.004328928791689084,0.004743328541478609
0.004941022516893388,0.00495532728957947
0.004395715449556105,0.004740441533175943
0.003529203619174567,0.005878916777951992
0.004683435017623561,0.004709073174391835
0.004488170187555237,0.004573674925921301
0.00379053637180028,0.006145003418030667
0.004556486414692297,0.0045628893636854555
0.004020182716589443,0.005661491461293376
0.004358993418967851,0.004358994197105592
0.00441713798097319,0.00441753519557464
0.004322295505732951,0.004322296860144897
0.003158201000883745,0.012024411138368576
0.003336747512040003,0.008492866917777364
0.004284148707677977,0.004415597735105463
0.004729492329364953,0.00472949306903184
0.00457386470789891,0.004599453686118925
0.004685436510192143,0.004687112052509666
0.004492336686080536,0.005071361399299376
0.0044589819639904394,0.004458982682420572
0.00360065335798706,0.006679062158514119
0.003319456596705345,0.007306699240186881
0.004605894151954974,0.004605895043580214
0.0033958494888551433,0.005130428989346451
0.0030372923290367683,0.00781151284687725
0.004827759028731353,0.004838158892288406
0.0036093215437911935,0.007526180106421081
0.0037070025897220837,0.006418372594950567
0.004550290655911549,0.004703397662079144
0.004716692979945199,0.0047361055179971035
0.003061589149796391,0.007540415459725945
0.00419193219848309,0.004192730383507631
0.003427907240822885,0.00526863735265897
0.0039843989467896485,0.004841758429979871
0.0031623641248703037,0.006018928744451271
0.0043845266139171364,0.004456957671382747
0.004472268916798949,0.00549646631652136
0.003910486930749893,0.004798701313033267
0.004636346575348068,0.004636347609063371
0.004494427983562936,0.004494729119500298
0.003225921525518609,0.006218272371245302
0.004858669643660601,0.0048586704440543495
0.002829035797638555,0.008379813609195041
0.0032534890690766195,0.005824293973921375
0.004892710424538297,0.004892710777422915
0.003215347866047443,0.006084508520830567
0.0046926159043234736,0.0047011241252464045
0.0030464714576751285,0.009432712019842847
0.0045489865627089485,0.00455484939280476
0.0030858841834605377,0.009610110474051928
0.00476977650131502,0.004769776787614843
0.003408788822555734,0.005237377402995569
0.004719106913247817,0.00471910716422051
0.0032004367044803,0.00952940130455601
0.0032371041564832007,0.007859216838239428
0.0038906776061346632,0.008174733112258277
0.003969018795484678,0.005736275484720657
0.003073807357382302,0.006855929369259876
0.004414031378696224,0.004414031747918252
0.004550904375931385,0.004568151480027974
0.004503040332328449,0.004503041138819984
0.003753525375401022,0.006005173667473048
0.004306536862917276,0.004306904068085386
0.002858675928991429,0.006750167296097916
0.0031992801499095076,0.00703577462727229
0.003664444614693733,0.0058064327232204465
0.00472485106237665,0.004724851604854533
0.004729889962104391,0.004729890384717261
0.0031438859201724143,0.006872501115272109
0.00459309234356471,0.004607677158038058
0.0048666941383496845,0.00507101260123925
0.0031487405383501857,0.008070399693946472
0.0034919473018286246,0.006426684703052093
0.0044087701665773225,0.004425308110070137
0.004986383876052176,0.00500752889059577
0.0032170927151793085,0.008172308079830558
0.002981719181086259,0.007327552627790968
0.003806826831042271,0.006510356729842211
0.004599334599466658,0.004599334976346019
0.004747405653723317,0.00474908842001209
0.004460448409889835,0.004846860082890435
0.00327543158504694,0.006267195537494972
0.0042516505582405,0.004251650984021575
0.00333794372311624,0.007277075528862987
0.0034579792312805497,0.00876742292433931
0.0047062281405787715,0.004706228696844738
0.004020588944459116,0.0056692252120297765
0.004468327126703803,0.004550779768921602
0.004588458257672614,0.004588458633770017
0.004253290245028957,0.004556214013507757
0.004643647897748666,0.004643648195628798
0.0034472885959523974,0.006325133863210098
0.004347542901885155,0.004568554754611193
0.00459902877215146,0.004599028875359316
0.004443827918786103,0.004456460184677361
0.004555376298396718,0.004567398840118264
0.004233912915463813,0.004717071512448185
0.0032340591803714986,0.006212495904255157
0.003349531308918523,0.0048750445423895545
0.003193420877373755,0.007292857866534501
0.004118525044120663,0.004118536831231139
0.004745809000904925,0.004745809744728047
0.00348109736557583,0.006266315876581437
0.004624754688040396,0.004647150328071583
0.004355095923532136,0.004362155903204025
0.00396349436765985,0.006078258094148284
0.0032996773972669307,0.007587291528719481
0.0029784742046146334,0.00680508206013982
0.0032039489207680272,0.006177522800837743
0.003119573232687247,0.00767898870327435
0.0037629418191616536,0.00591474174528467
0.00452463276776147,0.004576182179166189
0.0037670972904275376,0.005411995309853187
0.0031183861459187488,0.00909225874908365
0.0043527716062897286,0.004352773877767115
0.003317064534038911,0.0065868360048775216
0.004718511199119774,0.00473119343370836
0.0047236903512800415,0.004723690372736837
0.004714635875022993,0.004718827129115223
0.004237852831312144,0.004489267598474345
0.004542482583515077,0.004611795111680634
0.0030205421023041744,0.008095973867469578
0.0036190973085655715,0.0066573683220974775
0.0033343753147003384,0.008296856663866679
0.0034500102603108283,0.0051038503246783945
0.003854417426137482,0.005706957659339328
0.004697253505279949,0.004697254753055853
0.004368196166051519,0.0043681964920582635
0.004300084002563397,0.004300084251779471
0.0038356529165835974,0.0059192770584373024
0.004788685323300433,0.0047886857684287945
0.004400014552085907,0.004490645430213749
0.003070652014793604,0.006937297442828481
0.005104276790108692,0.005104277350932362
0.0028243145143072267,0.009250178510980032
0.0032187826015704886,0.006352986360865506
0.004707694283420423,0.004721405888211228
0.004804797161824053,0.0048047978156572175
0.003008239572705995,0.009600117405596622
0.004969992761649544,0.004980039929544897
0.0030780197890854645,0.006440763462209334
0.004856140088683197,0.004867532129442336
0.003157474904521543,0.009591880631204155
0.0030184725892427556,0.010403532695424612
0.004732378462966498,0.004755773789254017
0.004354303593613296,0.004832155217751508
0.004368145321165287,0.00439195418416534
0.003378433042080353,0.007864817915788976
0.0045995410569500406,0.004599543217222579
0.004266157381217532,0.006329552147679382
0.0043175671933584825,0.004447532921087316
0.0036618670731075266,0.007627410667369159
0.0048149503670359825,0.0048352222204165445
0.004665399313653871,0.004665403362666063
0.0044186007549895665,0.004420694599015817
0.004679847242906777,0.004688286469277533
0.004626587441956057,0.004626589900716606
0.00327045167498412,0.008416912790111171
0.0029771884343630715,0.008631802375100804
0.004579090256486118,0.004579090318793163
0.004701992251916328,0.004701992729896111
0.004368547555961355,0.004369556088777286
0.0044811606934924844,0.0044827105164368325
0.004493652785044784,0.004507065304761156
0.003240961704955444,0.00809175963406418
0.003570169838519702,0.006581050493008922
0.004778484527551112,0.004808640767306702
0.004523641268535312,0.004523641268693062
0.004728910116615378,0.004728911019808293
0.003820115649460616,0.00687183614577841
0.0047775293267077815,0.0048275761079276955
0.003345324122649318,0.006280246614944851
0.00433856684953342,0.004355644317671134
0.0032782924813375917,0.007249539722199221
0.004421434087706747,0.00443845423896256
0.004653991980998803,0.004653992523464813
0.00464949438112181,0.004649497044033494
0.00439768768572258,0.004584739490258541
0.0044561413605094195,0.004456141499727936
0.0035566323751168925,0.00662925510012689
0.003097750919189971,0.00715272964952377
0.0037018488898331193,0.006431352303707087
0.0044205744935107835,0.004420575107230929
0.005002037678342696,0.005006840493457889
0.0036052152271740592,0.006819128202703296
0.0031698646114389013,0.0072335000275313595
0.0031034415358602223,0.007371012898523974
0.0027310962054249237,0.009036395886447205
0.004458543696111112,0.004657745599571039
0.0035640831577807112,0.005975050527960355
0.0045580133542594495,0.004584123007169057
0.004174267140278482,0.005241295289311256
0.0032263020615838915,0.005722745072961992
0.004013982306819651,0.006109880031181282
0.00479728870056104,0.00487007915378261
0.0034918643268522353,0.00771480078203801
0.0041077555009653415,0.0052428236809309555
0.004547814764157464,0.004547815300604894
0.003251785536096299,0.007236073580628402
0.0029998085694500397,0.010878021450309427
0.0031608862169545567,0.0057711281710848515
0.0038502188677035005,0.0049059517464444275
0.005064099520515178,0.005064099591604281
0.0036333187299881073,0.006263374837036025
0.004450199049485198,0.004454510712417197
0.0033113794286329205,0.008935227263197603
0.0032883908824834535,0.008194345324522932
0.0030401641868697195,0.0076429475914139965
0.004410966205444817,0.0044110681167950656
0.004081848692435732,0.005295306114322929
0.0037501863760412753,0.006641282570890826
0.004935067350877228,0.004935068000790368
0.00336306965572048,0.008582098139003248
0.0034320050280188127,0.007942218183413122
0.004707581804312211,0.004707582418310808
0.0037019625765022067,0.005716253826679227
0.003624871191814171,0.00590549874785309
0.002827012611524664,0.008182970661186171
0.00456722051888638,0.004684532140027771
0.0037909889136732333,0.005754114613410416
0.004175417922975101,0.006522144167764233
0.004869844103832769,0.004882173515538934
0.004350343744475341,0.004350344877720895
0.0032223429034639196,0.008791719628643647
0.0033717019239426368,0.006680782302816116
0.00306942175406578,0.00796776620659258
0.00323383489421036,0.007425354158280609
0.004920511859487211,0.004920512400165254
0.004366344191285943,0.004496896818455558
0.004416711033766627,0.004416712499799396
0.0032494547804487787,0.007633579152566161
0.004372001482292285,0.0048382324369917115
0.0045739913190649805,0.004575222259498449
0.003374229456241362,0.008539102016508983
0.003548405770320898,0.006765048734928265
0.004379716816488063,0.00437971773175662
0.00449160552881971,0.005115597324255433
0.003309445428956514,0.0067767506336123
0.004651484973662081,0.004651892992696943
0.004483343242616499,0.004509572880717598
0.004438529674760489,0.0044385302962728
0.004849124355438481,0.0048491243872557065
0.004227729128319279,0.005667683952195606
0.0039463260424277,0.005488287543911249
0.004130738418410575,0.004131341027551752
0.0033190040588870267,0.007289582946396712
0.0033075783033805766,0.006927096139073708
0.004604224562079326,0.004690709198240482
0.00482833553942311,0.004828340316795831
0.002699023885408636,0.009675014401029317
0.004308600999664531,0.006367110012332771
0.004535272954279795,0.004535273100837933
0.004661827304654379,0.004661828189834349
0.004691387100209439,0.004853148941129789
0.004303123021751836,0.004875686306656343
0.004474643889166731,0.004474644352728805
0.0029877990788047945,0.009015681483486955
0.004677899526814606,0.004677900405020439
0.0029979562723506845,0.008590676476425871
0.003201663393547137,0.007027958275136444
0.0033068634401922634,0.006895033497510756
0.0029084805018993578,0.007838743219199005
0.0034890156563316056,0.006990799022431094
0.0041385903613146875,0.00462277890561983
0.0042756554832713185,0.006175225234748863
0.004529941049480575,0.004556140088495364
0.004562706760266658,0.004870878399483885
0.004524466578793318,0.005136116267985947
0.0034158441843549557,0.009004605659869491
0.003343665009066889,0.006728400213084377
0.004497706360855292,0.00452800719833259
0.004696788365747024,0.004697245467702052
0.0038533509396071895,0.006192321200670845
0.005165578671881753,0.005165580717884295
0.004739645446954719,0.0047396510631251935
0.004357441246633456,0.004520084936728938
0.0043662681009133345,0.004369630007201985
0.00421058581494227,0.004210585909424775
0.00464963790999781,0.004649638434424324
0.004635580993055784,0.004665683150315827
0.0034484858925684543,0.008979988454511971
0.0038422772720040966,0.005597594926329146
0.00426750797852124,0.004308863516841446
0.0031135826417676327,0.010062612852576744
0.005081188877626544,0.0050811893179801655
0.0047148979170410455,0.004714904348138577
0.00340600057873269,0.0068049243826146435
0.004439590439377175,0.004599064411152173
0.0041257247474128615,0.004444917080077819
0.004352317590369885,0.004352325648664236
0.003203634249795974,0.005913767019415173
0.004863119888385481,0.004863951296173192
0.004080871535752168,0.005515807350068552
0.002992997057843103,0.008192986243644961
0.0037616634291581176,0.006326250576679968
0.004516718139566521,0.004524521940350119
0.004630568316031558,0.004675340189956701
0.004728278330730828,0.004728279123702262
0.003935357776410025,0.005853089762872014
0.004677496917402417,0.004677497256248257
0.004506994143660381,0.004513706102539527
0.004021438944104735,0.00611120994802621
0.0030105274876829234,0.007773225352039822
0.003911342342931618,0.005962736368617806
0.0033658926156847797,0.007729662077985301
0.0032622861552274256,0.008773653157570307
0.004774905363484261,0.004776571402767186
0.0043933452639324955,0.004533325906718057
0.004167120756734947,0.004724660241909789
0.004579093354760077,0.004579096920555729
0.003513603817096384,0.006746693884318082
0.0038779776188722077,0.006030310978580339
0.004437517153681673,0.004437517494362142
0.003301354967377133,0.005253999890683462
0.0035208847621323296,0.008270587627154238
0.002946599242520216,0.007359973548582341
0.00308957459576786,0.007536934954566556
0.004425877575124402,0.004454872009286232
0.0032146941784695605,0.00836730089648362
0.004526450804496539,0.0045994933850734936
0.003646028250215951,0.005683251226122031
0.0041637086594054525,0.004163937954205879
0.0029255657093818738,0.008648937281476263
0.004635077765511481,0.004643182461144158
0.004634615897090455,0.004653891724172485
0.0029469813493220986,0.006558043091029543
0.004878923946031965,0.00494350834519653
0.004653765690300867,0.005134183433068993
0.0031557969987160094,0.007219179930064086
0.004755820356298829,0.004755820558451471
0.0037003386456505426,0.006316834965906119
0.004662617011228972,0.004667665982979187
0.0042316615762733965,0.004409803169697567
0.004292986008811001,0.004638087734009516
0.0030930873867527496,0.0077373002955332445
0.004288609836810446,0.0043931461498433275
0.004558401112442297,0.005035207921418357
0.0046907196292761,0.004724337281661473
0.003601076313378458,0.006448810749353372
0.0043232208638089974,0.004333689415463822
0.004336073002284855,0.0053404007433711705
0.004285331697170453,0.0042853323192331705
0.004387318986112768,0.004387319088758194
0.004585820122679048,0.004610098229453347
0.004739655789490931,0.00473965828108223
0.003442759743343372,0.0051695234266487325
0.0036721005917806876,0.005808293260007779
0.004286630905075554,0.004641378756713154
0.0045246401162799595,0.004527265362024237
0.0037314710055319587,0.007670918865942198
0.0033945337804601157,0.006122001311674187
0.004839652547889316,0.004848895092987609
0.004781142665918501,0.004781146426305758
0.004288877746750481,0.004288878008244346
0.003435622728374186,0.006430442102516741
0.0033110006395424643,0.006462204356124158
0.004787932491861659,0.004787938108911438
0.003357888594263251,0.00657806896038606
0.004719472908122552,0.004723292507699345
0.0047510061980143205,0.004751006245934573
0.004697923705950048,0.004716139641131605
0.0030667134186021477,0.007456451871108655
0.004394224862052232,0.004490173401822294
0.002964056949171934,0.010580503446498735
0.0031128907231037393,0.007168865175990451
0.004222225485822357,0.004837201651317983
0.003090228768196793,0.007774707228795037
0.004073321459005294,0.004312169449742806
0.003467959543168403,0.005089108293797676
0.0038169394369130835,0.006623738671518769
0.003273088374712767,0.0075233307385772896
0.0037314929798342176,0.005853009144610767
0.0031274699407039253,0.008133403993888136
0.004654975873491842,0.004654976272625316
0.004374515109071108,0.0044890708342199825
0.0038489473543021216,0.004359602514566295
0.004502390299505094,0.004502390517553127
0.0032046071815971387,0.005938379423096081
0.0035011093334478714,0.006795099942404053
0.003527977374665056,0.006608652654519529
0.0029464886817585087,0.009355199785731995
0.003665553706123467,0.006336580940855858
0.0033091159765745322,0.008094264684031348
0.004754063596639278,0.004754063828537696
0.004692900974354643,0.004692903125464567
0.0031737404969914436,0.007680815640145831
0.003360138409474101,0.007954653989569582
0.0030011736794316574,0.0077763156778160505
0.004488367196060505,0.004516848764338248
0.004144684412025376,0.006339202602407674
0.0038155680064966935,0.005209765422573001
0.003255731002218898,0.007836679040262019
0.0029604971244416817,0.009645571147291638
0.004099873360219524,0.004583955520293646
0.004942214336830407,0.004942215168827264
0.004669676865671659,0.004674896449325366
0.003960566098192775,0.004567523177723294
0.004382746907542172,0.004382747068507538
0.0030981678808481043,0.008942912209472728
0.003101942162682417,0.007499068150055661
0.0032873606881661443,0.007544161326090072
0.0033329684660228513,0.006715575303978047
0.0045867990488330165,0.004653848686332564
0.00477574275335929,0.004779265043539976
0.003235178348892689,0.007482062751889341
0.004438403108501416,0.004438403220786068
0.004524075789550688,0.00460641013130702
0.003714627465186761,0.005921933019624999
0.004567413089920961,0.004567414775997127
0.0030437116304092675,0.010256304488009009
0.004655776799835549,0.004657679104482811
0.003799534683963846,0.00589635068436874
0.005118803617696294,0.005221837458145214
0.0043485001682260745,0.004600624095036104
0.004904752908263544,0.005004911000905058
0.003093152119684803,0.008591360642859432
0.0043534272624256845,0.004362454872317822
0.0047057315835169035,0.004705734739164909
0.0039676930713851265,0.005454650352468231
0.004746383722272358,0.005860506397515526
0.004598102762115097,0.004615428576292525
0.004798308445255344,0.004798308510009061
0.004297475276356521,0.004752829650597952
0.0048462865819221285,0.004846289946239294
0.0033143905082521036,0.007685093061019003
0.0031080890821233013,0.008581156434916741
0.0036656209045128874,0.005795406834501219
0.0035160383091769076,0.006679287072742886
0.004906755798398572,0.0049067561198388576
0.0043428002020627346,0.004370837274493571
0.0031917679545890344,0.00811018197946953
0.0047958657496267945,0.004799857007495269
0.0033286941905576574,0.00803480069340802
0.00419202870127964,0.004352360247558784
0.004638023598856078,0.00464487317337257
0.0043042188474562175,0.004304219999134736
0.004110774547278654,0.005934599994302564
0.00428209823784384,0.004849821282729268
0.004556234496006388,0.004571666757499513
0.0036418246372385368,0.007546602713200793
0.0047428165022233805,0.004742816598045678
0.0029984516748691333,0.00739106530265265
0.004783024213008266,0.004795046570984136
0.003130265250398474,0.008125457523933781
0.003505398397360468,0.006193808169207098
0.004598584748472993,0.004611365661425957
0.0030914917655660633,0.008749285264943715
0.004536265986586923,0.004647280151268663
0.003010535549783641,0.006521188479643171
0.0031400864211559194,0.005664182313082307
0.004632747675737462,0.004920759773709787
0.004681179172140384,0.004770332983334165
0.004588048629735484,0.00476988556723639
0.0028443195430075396,0.007811636939495784
0.003244766224224472,0.006942161186237481
0.003283780291364435,0.006525858691844062
0.00470514368936169,0.004705144092671563
0.0036867053167802368,0.006076672168900897
0.004401768613923393,0.004430899869855094
0.00467007846468878,0.00467105728535818
0.003710825489301492,0.006153542509183943
0.004410642105418528,0.004410642917900244
0.004675155188227478,0.0046754976111381494
0.004656050309694934,0.004676407890918902
0.002987306931377979,0.008562066801890606
0.004441364600497698,0.004513960496986168
0.003195227625444836,0.007508173745194807
0.004792229118274211,0.004792229745074662
0.004083004679994426,0.004083279472288657
0.004164803890909997,0.004640255155972331
0.004215763246129477,0.004743981356564843
0.0045300244535799354,0.004966622978437979
0.003062745567723486,0.008953485356094339
0.002993491904971679,0.008384398176874431
0.0029388494037250264,0.006555436553085605
0.004786384209751367,0.004791738359676179
0.0030810138647695646,0.007907363564359808
0.004385152218401081,0.004408867273180151
0.004569339738377803,0.0046213576935655
0.004659516487101605,0.004659517312819727
0.0034078072599475454,0.006305207012115349
0.004862927714057543,0.004862929127036904
0.004817435448559931,0.00481743929915079
0.003146259530118276,0.006911377184180039
0.004326881146173488,0.005196161007329503
0.004444805432934901,0.004445008084658036
0.0032118783867497477,0.006529695021339191
0.00443975321623562,0.0044504606297789875
0.0039949966558780374,0.005039946929830469
0.004334948036731053,0.004336356124582363
0.0031296352466366867,0.008766604187239445
0.0031560248228430826,0.005864673731720334
0.0046967849220505235,0.004851417889120873
0.0031390639998603656,0.010467804192831411
0.004357124061860533,0.0044698513998187505
0.003798201321697993,0.005175350575015563
0.0037146254108925162,0.006575644532574842
0.0031390289721254833,0.007010464240311214
0.004547754342515677,0.004547755456920739
0.003250634851399164,0.008876802527327067
0.004524617447774499,0.004544378069216424
0.002883027765215672,0.007928689106532584
0.005394294567690335,0.005394296105684808
0.004092940487131492,0.004235711959893291
0.0030052672797425376,0.006465640219699407
0.004764914539064115,0.004764914709960593
0.0048274246808355245,0.004848312826545703
0.004715574169034675,0.004715574520481162
0.004718727609362007,0.004845227682556947
0.004023451435112521,0.0057742136032372885
0.004607093524511706,0.004607095833095838
0.00451050245529122,0.004510503514318469
0.0042983706083425536,0.0045819693993666135
0.00487025056546265,0.004870996185113798
0.002754063987462659,0.011026176812640577
0.004249748988738915,0.004252629428890612
0.002704247439895554,0.01760566207131023
0.004456740928522058,0.004546387756482653
0.004654070805157443,0.004915057704081749
0.004436703696250291,0.004452312792036406
0.0035498658235876327,0.006470712071669014
0.004729046905256633,0.004729047182362414
0.004705213082364675,0.004705600141188897
0.004526279524080126,0.004526279584251842
0.004695480314928178,0.004695481202475203
0.002974387000806712,0.010094105316855633
0.0045011412038159625,0.004709906744439137
0.003033438897363326,0.006827921446589726
0.005005581881776234,0.005026961809753394
0.003830830435365304,0.005176171732064909
0.0036124823406106952,0.007328551015193219
0.002704314431552291,0.007622306164199214
0.004812328154697105,0.005193542172844637
0.004543359245273154,0.0045433595908977616
0.0039698176440519164,0.004855289889150919
0.00336584824025311,0.006679486827083447
0.003223361387602259,0.00792633785549514
0.004638333822013619,0.004638334081261924
0.0042099702429088184,0.005083726926413819
0.003280100917343398,0.006880943093827601
0.0047554039040159455,0.0047587435694743255
0.003090252792504343,0.006859276064582786
0.0035638498579453684,0.0071833878387455394
0.00465477607202958,0.004654801682376702
0.0034797853956881914,0.006254228562504755
0.004693671513431099,0.004940497276225724
0.0026485204042587156,0.010713908552673426
0.0035111770053990188,0.007117256462850114
0.0042203172177959864,0.004222948513773842
0.004177008701308524,0.005411506009732161
0.002891319670196639,0.00895796916492472
0.0036196298937588396,0.00545022984242231
0.0036459262264746015,0.006174719824909823
0.0038898776388204366,0.005191741382231923
0.002874497589776314,0.008846881220361116
