Beta_1 Parameter MLE,Beta_2 Parameter MLE,Concentration (uM)
0.003866358091579693,0.011707603998673655,10
0.00605997118300555,0.006067634003076309,10
0.004734345437714072,0.006423305727331187,10
0.00398461417168249,0.007212659372520567,10
0.0043486356338191924,0.007177457447899143,10
0.0038060769559927024,0.009080545465871066,10
0.004245956497765851,0.011364833076075189,10
0.0045268087300046255,0.00672695891764459,10
0.0057665822284466185,0.0057665833883564855,10
0.005896204915528187,0.005896206348205765,10
0.005565827290153392,0.005577660220352143,10
0.005891201937858549,0.005944009878961372,10
0.003984153007785715,0.009724717429084359,10
0.004576494583993191,0.006748827187341058,10
0.005468756646696125,0.005468756851545268,10
0.005845982507177373,0.00584598252258918,10
0.006071994156878428,0.006071994699342135,10
0.005392771956658053,0.005392772528138915,10
0.005612287240714647,0.005612287309075109,10
0.006011233709081511,0.00601123543729433,10
0.0037225255948607357,0.008191287739243876,10
0.0043802151801033045,0.008446079517555067,10
0.0038029907994180812,0.009147250286200073,10
0.005534077270993506,0.005538091940550417,10
0.006130446328342336,0.006294404583039035,10
0.005209098648624904,0.005210025674398259,10
0.006226241975952052,0.006226242224365957,10
0.0038780347317842905,0.00881758031687749,10
0.005450560643853982,0.005450561052598855,10
0.0040223968372474885,0.009505584371887092,10
0.00496508294972669,0.007322627882369311,10
0.0048594802352791636,0.006226363105791874,10
0.006010514101042861,0.006010514281111142,10
0.0055569276128258635,0.005556930306247712,10
0.0037917457201077647,0.008294648934487973,10
0.004414411306594907,0.0067250821125617545,10
0.0035245152272371976,0.009948604118455325,10
0.004106381955794563,0.007529406745158247,10
0.005570963874736857,0.005570963920624905,10
0.005516465347601358,0.00551913924597756,10
0.005464050799292465,0.005465341534322977,10
0.005638418254409528,0.005729267303751002,10
0.005573424447559197,0.005573427473673816,10
0.005523418808958458,0.007585094926640152,10
0.00496325281800998,0.0063528254269183786,10
0.005523591532632992,0.005523591867542212,10
0.003952440876788864,0.00886877468100842,10
0.004839352262680615,0.006429573989473329,10
0.0055841077271411785,0.005652757279087608,10
0.005460113258468083,0.005472033492438896,10
0.0035739123070417686,0.010086581038101994,10
0.0044777014541512615,0.007159922059941683,10
0.005724688871193035,0.005724689561752127,10
0.00569802491043758,0.006296060384417908,10
0.005239590598578787,0.005239591777966804,10
0.005770216215574594,0.005973745515563687,10
0.004429146893925461,0.008600343247859035,10
0.0057443264619882325,0.005900499074352585,10
0.0033237305848643852,0.010241156416176185,10
0.005762355824857911,0.0057623576867260416,10
0.005841430307910261,0.005841430616311856,10
0.004279659514660627,0.007939511618179894,10
0.005355461459401764,0.005569915093592535,10
0.004145567486089571,0.0082155471574339,10
0.004261183344780314,0.006842123407768368,10
0.003978749793145057,0.0072635611462234274,10
0.004334761574388748,0.008936693862192941,10
0.005712182295085464,0.005712182769726883,10
0.00536764511024209,0.005642350959074976,10
0.005343159290191114,0.005343160404491073,10
0.00413732860202052,0.010893735215776234,10
0.005572149940905443,0.005584431596054954,10
0.004403438449837917,0.007683886051576022,10
0.004605273949941178,0.008649367583760548,10
0.004086193356271943,0.009323875682431593,10
0.004105495483209196,0.009413523955330752,10
0.004829216219119014,0.006898195645188244,10
0.006416791086653026,0.0064170356840265825,10
0.005629463187507714,0.00609407257103212,10
0.005730855935670614,0.006829512086258799,10
0.005250350884775533,0.006149731944746485,10
0.005580892531731745,0.006099319377630306,10
0.004687459915465057,0.008242180700244399,10
0.004312256701770378,0.0073097944054751115,10
0.005566384928301986,0.005567354885426154,10
0.0033603688758070613,0.011682918011853512,10
0.00588833057979802,0.006150416752168517,10
0.003932182965778643,0.009480233460090918,10
0.005527435193990509,0.005549780458152316,10
0.004192951166897945,0.00832971191887745,10
0.00526987051029125,0.006112448440186625,10
0.00568986018845299,0.005689862091321808,10
0.004324162491874069,0.008919089397695139,10
0.003890751892734968,0.010183718058408554,10
0.005528017342466035,0.005528017425434254,10
0.005430971270851234,0.005442530337762652,10
0.005295485586174709,0.005621142888858022,10
0.005594611056337071,0.0055946111896314835,10
0.004844188138096995,0.007071809662738621,10
0.005053400387897486,0.005860136117339062,10
0.005735210059098281,0.005767013413782623,10
0.004388765168698725,0.006177630366731204,10
0.0051609021508815245,0.005602382146474732,10
0.005921471445043922,0.005921474270793992,10
0.00400004771938862,0.007853629471477221,10
0.0054737288034699206,0.005473730546630995,10
0.003697787509175696,0.009716986634018654,10
0.00535648507255965,0.00563657601868414,10
0.004684828058528393,0.007379923538454941,10
0.005080927329455954,0.005092015007288781,10
0.005414779168014723,0.0057829484240375945,10
0.004166237906485103,0.006207818181427549,10
0.006467366501964772,0.006467368351616206,10
0.003732850751724564,0.0093025574907978,10
0.003869669407396275,0.010143011833186704,10
0.005766237975095097,0.005783773621841282,10
0.0057827341083262936,0.005782734882830975,10
0.004191600608060094,0.007231784971931483,10
0.004502857236181847,0.00949262142576638,10
0.0042198184476594115,0.008819501806236044,10
0.005673608354559079,0.005673608551008276,10
0.00540060044137119,0.005422592807312075,10
0.004314872340263348,0.0068618900611315085,10
0.005857344887598907,0.005881441024585329,10
0.005836657644002346,0.005836660120183347,10
0.003663973877948969,0.010646767149773046,10
0.003840973507114913,0.0069612271820490845,10
0.0038711574144594733,0.009663559669740262,10
0.003942119267240097,0.007259363292383924,10
0.006051027386974403,0.006051027873407909,10
0.0044065802207810725,0.009181932338283072,10
0.005408675515684442,0.005613421917057226,10
0.0041182759016293174,0.008157385996494203,10
0.0053112133639748385,0.005331978294701731,10
0.005531697400949166,0.005556124318164382,10
0.005508842789569978,0.0055088433394224305,10
0.004338890051654997,0.008582242433533217,10
0.0049819335467264966,0.006036587158982884,10
0.005559467570705902,0.005677939152982857,10
0.00421574821536256,0.006388806371932338,10
0.004469520888816269,0.008577694391374457,10
0.005973999756053283,0.005974002361500608,10
0.005646309159124722,0.005646309192947424,10
0.0036413523768743412,0.010120499313452241,10
0.005626399742397545,0.005626399744825167,10
0.003475410463555067,0.0104507181085019,10
0.005579295445750129,0.00561815782437791,10
0.0036887080840639656,0.010625210791889302,10
0.0054104775880954425,0.005410479342233327,10
0.003963622693931117,0.009458221598513686,10
0.005873318464114389,0.00587331894908161,10
0.005436024086600204,0.005609171241297126,10
0.004026770741499229,0.008623646646497765,10
0.0036770547428474102,0.010131283690282242,10
0.005662981737123829,0.0061295311235956655,10
0.003730741470998393,0.008999831597279686,10
0.005756014334013049,0.005756015179132719,10
0.0043635280146006135,0.00701493803058356,10
0.0050784697019977615,0.006750881664612727,10
0.00402104156654121,0.00867415316917996,10
0.005867683418484503,0.005867686055813057,10
0.004491499431668035,0.008553026130942113,10
0.005979490235013486,0.005979490509158833,10
0.003805946783998693,0.007919451040146809,10
0.004508272604777574,0.007301721252517163,10
0.005630938364451112,0.005649478943711822,10
0.0059042170376885,0.005904217374669946,10
0.006210518813727183,0.00629896116081564,10
0.0038186218580875133,0.010010933599201768,10
0.0038861544937525616,0.007266878856701373,10
0.0060150160639199065,0.00601501748264979,10
0.0038932923655112467,0.009545931347960408,10
0.003836682906220247,0.008644632020378061,10
0.003394681850671116,0.012777059469969855,10
0.00572042699333465,0.005742672307799293,10
0.006104301496979843,0.006125654037449215,10
0.004112736121869865,0.008142384086028714,10
0.004301128881488043,0.008646151360973797,10
0.0054172659962424,0.005417266719354185,10
0.006046052512228648,0.006060824043566257,10
0.00444236705553531,0.007612104141927955,10
0.004242165134810157,0.009610684873317111,10
0.00541337850939715,0.005413381820176199,10
0.003983988530949733,0.01053265311006688,10
0.0062762615898538324,0.006276262723783396,10
0.0038974547226258063,0.008819960074772813,10
0.004846074193592104,0.0071457238008406886,10
0.00413487035250823,0.009381264366056694,10
0.006070086644858451,0.006070286009041484,10
0.005480463015527748,0.005759840367238116,10
0.004455530272305024,0.008819420619459284,10
0.005823505617812285,0.006187724916311856,10
0.005510918194003003,0.005530950977160851,10
0.004613099147475721,0.007275185500352187,10
0.0049840604335297505,0.008959156246539385,10
0.005466401866205314,0.0054954741030858074,10
0.004093976901264063,0.011534505187274904,10
0.005071410592179957,0.0060843184171875545,10
0.0037850438814235783,0.014022145534310259,10
0.005522708907119036,0.005522709741961623,10
0.003799199044572251,0.009631437059605608,10
0.004127022192888575,0.009831452942624812,10
0.005713035185969924,0.0057322753721241754,10
0.005696168224947392,0.005699471109015291,10
0.004640361038841292,0.006444830662912409,10
0.0049767672613688215,0.005677188009258684,10
0.005882338684663352,0.0058823391221883015,10
0.0056540068275893,0.0057741856433338535,10
0.004411902085795175,0.00854609725928794,10
0.00562595874166259,0.005625958744393072,10
0.005762421844443168,0.005953406476182411,10
0.005406329508904969,0.005406329914243577,10
0.005488444469996081,0.005679896204214114,10
0.006337056008513896,0.006337056306420871,10
0.004479761722206165,0.008452083402351734,10
0.0055808131264957535,0.005580813263862803,10
0.005850260894421998,0.005850263448415653,10
0.003690806288782564,0.011495635179360435,10
0.004020592002862091,0.008746686978831589,10
0.005916608885035779,0.005931353216113151,10
0.0055229706894189285,0.005741136068915231,10
0.006207169180525557,0.00632292333696669,10
0.004076082330373878,0.009069040748586676,10
0.0046463916353741246,0.007886803575086199,10
0.003426251742836935,0.014268631495150577,10
0.005349977692152705,0.005554101227640629,10
0.0038354525780460017,0.012421708866991357,10
0.005497773369577796,0.0055503557159134334,10
0.005382581988080129,0.006000280339567931,10
0.003998253662825053,0.008021503950000692,10
0.005609432113185309,0.0056094324115373035,10
0.004208125059946106,0.00786481351201545,10
0.004106432155963213,0.009124728308190309,10
0.005286910559222909,0.0052893644022660264,10
0.004432590938122813,0.007177334504674183,10
0.005518167223957449,0.005547275281077255,10
0.005232904947606008,0.0057806215655947886,10
0.005582305575890851,0.00600399123100849,10
0.004138832977318993,0.009042453996316618,10
0.0038993283012228,0.008970423024988915,10
0.003613991273013925,0.011715566956939025,10
0.003450984386781198,0.010448510339324837,10
0.0057176074883289706,0.00573090051154484,10
0.004347167871737125,0.009534686824131328,10
0.005702513665670988,0.00570290077100399,10
0.006339623237485912,0.006347849314026148,10
0.0046055257592814616,0.007903347184526496,10
0.003883862476236194,0.0072996523139249245,10
0.005566050936767226,0.005566062183070078,10
0.005809195496345765,0.005809195677591304,10
0.004308406781424471,0.007880015938856125,10
0.004624504350750717,0.007093830064649656,10
0.005448903419647147,0.005712239782039487,10
0.00575672018180694,0.005756898566889683,10
0.0035890213901646852,0.008996873188016369,10
0.0056289699621624,0.005628970018145514,10
0.005798860231552832,0.005798860368161428,10
0.00525934765144536,0.005460766974212653,10
0.00554695630520911,0.005547041187311247,10
0.005603424176818846,0.005961452682409475,10
0.005391110825287469,0.00562179361944205,10
0.0042558218742642364,0.007835796266174741,10
0.005813730386611635,0.00581373602208913,10
0.0040868017696845844,0.007771605297661954,10
0.004516820135819248,0.006609861767425807,10
0.005869115786995432,0.005869116374408627,10
0.005725444360404888,0.005755645656862435,10
0.004293424759689236,0.00887391106634379,10
0.005565454897276564,0.005857631919334522,10
0.00464786784996161,0.00891362719981486,10
0.004554391783183992,0.008753678209672197,10
0.005205804532968989,0.0054543924975075896,10
0.00523005149229348,0.006441586572859006,10
0.0058452520654000755,0.0058452529761980595,10
0.004651266784743811,0.00652922726076852,10
0.0051740500965807385,0.006693635401952745,10
0.0040705294055271655,0.007867853100258339,10
0.004871352387327142,0.005367219134213286,10
0.0036224005130443774,0.015031556005311428,10
0.005398944236026364,0.0056073500351565275,10
0.005588753447702714,0.005761469308533603,10
0.005527652471636008,0.005527930193412265,10
0.005742627550067872,0.00574262868850739,10
0.005783010799925889,0.0057830110850478865,10
0.004025912842517355,0.008367726151104912,10
0.003919887314259863,0.01049867779252252,10
0.0058590158314822715,0.005859231223637772,10
0.004984534313057347,0.005189692387019252,10
0.004649619173060821,0.006292826971260048,10
0.004939846821287968,0.006991316418236214,10
0.005129530777330125,0.005763802261717951,10
0.003695716775244037,0.009441942056357433,10
0.005328818109722021,0.006103575117937902,10
0.005899961419511503,0.005899961897186726,10
0.0058828562630651934,0.005882856283410923,10
0.006083251951015137,0.006083256608101413,10
0.005418068832184896,0.005418072417690137,10
0.004219641085217628,0.009630138116030671,10
0.00424796720833087,0.010587920053533503,10
0.004280817600084412,0.008921070260848527,10
0.004867437276117582,0.007257897912238567,10
0.00422282145883914,0.0084276497213955,10
0.005692628067123447,0.005788036284564878,10
0.0040968909716132965,0.008605165996024223,10
0.005298262468709595,0.006210086518008043,10
0.0051086836913172146,0.0052103534975051205,10
0.0045421507079463465,0.008214709415703004,10
0.005203830890945464,0.005645593827708174,10
0.0039793611892012075,0.008421845919860046,10
0.005907814466487685,0.005914866514891741,10
0.005177208368030597,0.007036615497413385,10
0.005594342593987932,0.00559434446774617,10
0.004317491151539986,0.0071876278835945225,10
0.005419881533935272,0.005421457872940604,10
0.003866630710899978,0.009871040879455006,10
0.005660934532858737,0.005660935099315234,10
0.004873400320201081,0.006948786434965654,10
0.005572169622197257,0.005909804700089304,10
0.004338998542685618,0.008866862522838862,10
0.004927678793158878,0.004953262860022627,10
0.004538780178281162,0.007615462064646294,10
0.004190160533965434,0.009853835939184681,10
0.005650924558635735,0.005674897817519082,10
0.003865993516807685,0.0075523226835352,10
0.005478113505634888,0.005478114286442424,10
0.005558661099255489,0.005558669094049974,10
0.0039364211400450795,0.008452463472214806,10
0.005295424928295558,0.007227017911952172,10
0.005468980340501938,0.005468980438656482,10
0.004714403491350964,0.0076464053512975035,10
0.005888863464061275,0.005888865868075905,10
0.005397888290561382,0.005407744161440639,10
0.004792400170869829,0.006071455269812285,10
0.00377328265011862,0.009909266576936235,10
0.004955721976802797,0.0055432033238579205,10
0.0034645628173175674,0.010205071478547992,10
0.005214582151599942,0.005214583595448029,10
0.005732829330862509,0.0057362186679381115,10
0.005797982751460621,0.005973290029810733,10
0.005045975399927357,0.005255989571018077,10
0.005558553848363864,0.0055604317431225524,10
0.005132304546446427,0.0053958644570063895,10
0.005877980860975868,0.005888245038383893,10
0.005757805778694886,0.005757806926691712,10
0.0050376733711124605,0.006496053592425234,10
0.0054858960827645475,0.005526006298535893,10
0.005432198462288086,0.005432199298254092,10
0.005852783610203516,0.005852783673505537,10
0.003958870611238923,0.008917726734887069,10
0.005746029972913732,0.0057460310632017455,10
0.004443191673772511,0.007751373416384772,10
0.003908239008662842,0.0071867988590847785,10
0.003640222572719832,0.00939194993516108,10
0.005831498394771383,0.0058391840176053224,10
0.005467348886983536,0.005467349035316259,10
0.005440834444279232,0.005463527139456551,10
0.005746395317220083,0.005758987988082845,10
0.004468800726525814,0.008014342936265927,10
0.0055493351694433524,0.005554108669279045,10
0.005729070979886731,0.0057290719995779,10
0.0038500219471350595,0.008395396697045603,10
0.005570236951442221,0.006334996606523615,10
0.0058217903114353995,0.005956366572251086,10
0.005741404746285643,0.00574354097607723,10
0.00514911089597236,0.005339001944206826,10
0.005404042067223396,0.0059007973844027815,10
0.003896261521510122,0.008935885257422706,10
0.005224870070917654,0.005834940659646991,10
0.005629519388040904,0.0056563617198379474,10
0.0058545074938525475,0.005854509596920699,10
0.005447046214407855,0.005447047606992562,10
0.0038921725628586665,0.013670554618674936,10
0.005886664952340669,0.00588666510903273,10
0.004570024266924017,0.007249661606518652,10
0.0051207860333508355,0.0064904281650834325,10
0.004437780622954104,0.011129266645128281,10
0.005556538005014186,0.0055565387313696495,10
0.005629942072934063,0.00563665964175276,10
0.0038245814087614453,0.009948676543660492,10
0.0052339818533372745,0.0054956603667427155,10
0.005849236417167775,0.005867749204179304,10
0.005418507052564146,0.005601461115519487,10
0.006129717910108161,0.006129718790450487,10
0.005532234535884863,0.005574448322359073,10
0.004337926857347496,0.008674206858988245,10
0.00535907866196539,0.005359082415848467,10
0.005737276343487833,0.00573727651851659,10
0.005807677901418544,0.005807678556617649,10
0.0036756258681411923,0.007568077444803499,10
0.00668546541477228,0.006709050408097571,10
0.005440578301569057,0.005471775446382102,10
0.00570153801843925,0.005701539310965511,10
0.004993910096601056,0.005895494983667286,10
0.004901153249179043,0.006577539592626235,10
0.005740136794024497,0.0057401370870531305,10
0.005882695651443413,0.005882699120971493,10
0.005815461078184489,0.0058227481013767065,10
0.005862444519408183,0.005894222780549759,10
0.0058403653798340905,0.005970552252811768,10
0.004246550870950434,0.008819822614992208,10
0.006139075965020714,0.006139076449407604,10
0.004284043036516587,0.0075994698994686066,10
0.005708895497699158,0.005739386977664009,10
0.005247730327273705,0.005308990086656028,10
0.004019215746408318,0.010486641285481879,10
0.00571111179330263,0.00571111261905756,10
0.005827148207003953,0.005827148558503526,10
0.004270792262291064,0.011231603597492841,10
0.005957725390625092,0.005966239167518923,10
0.003644506513472138,0.00911939439824535,10
0.006171279219879732,0.00617155441829666,10
0.005368408993159022,0.005368410991803699,10
0.005705240304748955,0.005705242227516458,10
0.005089504384183619,0.005643692539282791,10
0.005946135673305265,0.0059547172542693035,10
0.005182903736082921,0.00681799297352137,10
0.0059384468788771395,0.00593844933192662,10
0.0037246813991729344,0.009488573522904995,10
0.005127767054442334,0.006511546503019053,10
0.00417942229727461,0.00828171067149509,10
0.0035358213785425686,0.009936458184288207,10
0.0061046483872550785,0.006136166395215763,10
0.0037444680853159946,0.008017757423679082,10
0.005767015850636556,0.0057670204133153736,10
0.0052600896663417005,0.006250093136055688,10
0.0036302904839908014,0.008162415919534401,10
0.0054065277304411324,0.005418309181094193,10
0.0038352213468069774,0.009497819644800285,10
0.003591329872907089,0.011366044814734608,10
0.004298523160057169,0.008736195889480224,10
0.0037056487982546657,0.008047833235733597,10
0.0044782302925339005,0.009054400710412308,10
0.005795485499656907,0.005829141335256217,10
0.004025287016057404,0.007983120950912562,10
0.005799009806032548,0.006166162182636258,10
0.0056496290746793154,0.005649629094917681,10
0.0058155947242337575,0.005818921855002161,10
0.005445698278920578,0.005450480348053428,10
0.004421253836768483,0.008467875329975089,10
0.005262222682285705,0.005265347876452058,10
0.003858074376936485,0.010710969259605685,10
0.0056301142185245035,0.005638471430554673,10
0.005933502186583121,0.0059335066333012524,10
0.005460995357568272,0.005472903345082833,10
0.0036827587471853977,0.009711794711330077,10
0.005222751402184717,0.005222753796659761,10
0.005630456901251081,0.005630460018508545,10
0.0044474920752867455,0.007731393274361794,10
0.0058729119969268785,0.0058729152358545375,10
0.0057574511721547325,0.005757451784948653,10
0.005547313242414566,0.005663286915899972,10
0.003504611073973411,0.008881950749750402,10
0.003951196507217878,0.009102948819384046,10
0.005600138860564288,0.005600141118938656,10
0.005535582887818558,0.005537585661642237,10
0.0040955326697876505,0.009876435406418676,10
0.005283311636129687,0.005474481554488756,10
0.005819155760011594,0.005819600390469316,10
0.004812877382350869,0.007016486706078153,10
0.005413034081356592,0.005532613600126641,10
0.005841359698701328,0.00584136213767913,10
0.0052157799275352025,0.005221010653944938,10
0.005373189046853801,0.005378248244810108,10
0.0044505704345684394,0.0064876904055969215,10
0.005685568043181835,0.00582775107372128,10
0.005289694310869478,0.005289701796989272,10
0.005912670450090297,0.005925037353034538,10
0.003581346245859865,0.012092102539951572,10
0.00607303719316587,0.006073038338006586,10
0.005854001481471142,0.005861661783468283,10
0.005582984285486439,0.005591946671529297,10
0.006041088268116596,0.006041088388973073,10
0.006222168874835729,0.006222170112733249,10
0.005884825143053161,0.006471645457816475,10
0.0047020739594387856,0.006747784193007435,10
0.004713521012850229,0.006888606564889989,10
0.0044872550096583886,0.007895110551770093,10
0.005921003294383794,0.005931884510973101,10
0.0054266968375920824,0.007425649135589657,10
0.005472701548265182,0.005650997395924428,10
0.0034446328621784033,0.011743310993585313,10
0.0037678001147204055,0.010586861572032938,10
0.003729986960083187,0.008167495637968265,10
0.005624796319475929,0.0056247977615885,10
0.004176816084427615,0.00907644984061873,10
0.003622598611704874,0.01024617181593941,10
0.0043712402816140665,0.00807507419405832,10
0.005090538117935326,0.007410343833922149,10
0.004435235015597589,0.0068538316094010465,10
0.004357735750357131,0.0067132429971895015,10
0.005312660085249481,0.005656918817758203,10
0.005364690194336285,0.0060927972217830985,10
0.003826940882433793,0.00853353471702403,10
0.00501980127570081,0.006914278787319853,10
0.004302233820593804,0.0077516718912752506,10
0.004752024710373618,0.006749887512043892,10
0.0036642891715462133,0.01090772130432032,10
0.0048333204179453505,0.006670802425216891,10
0.003925247425508595,0.00924342874035757,10
0.005563888395746529,0.005563892557194425,10
0.0052429607893495,0.005259039541662967,10
0.004299469804471037,0.00947818213814115,10
0.005843391582796057,0.005843392209208059,10
0.00579122745426262,0.005797553267307327,10
0.00588443153920626,0.006034775455881478,10
0.005749511145659298,0.005759986281384537,10
0.005588080956572958,0.005664399359784962,10
0.003997825653489246,0.0082742773384939,10
0.006326693134155137,0.006579047366293944,10
0.005644744053909811,0.005644744163837729,10
0.005968341358843089,0.0060107732052879686,10
0.005067505516114757,0.006929336020148728,10
0.0058846130465302045,0.005884613197060057,10
0.005539385469184536,0.005539385971682434,10
0.003506026422662155,0.00873951618889152,10
0.005191671245812568,0.005191671517415833,10
0.005708297465421275,0.005708297957977483,10
0.005345887174172715,0.005357835633276139,10
0.0050495644356005846,0.006328914769804233,10
0.004205352124300901,0.00946580985158024,10
0.0044414090523633605,0.007658782744246527,10
0.004260815631755738,0.008144934959791248,10
0.005517754841980598,0.005517755693783191,10
0.003777606618752962,0.009446042601063194,10
0.005819986075053858,0.005819987920516105,10
0.005636596123186278,0.0056528978752496415,10
0.005727513010679165,0.005769690622443981,10
0.005722182582602506,0.005722182797457402,10
0.005672676721831428,0.005672679324168588,10
0.004141556642110399,0.01043906568933481,10
0.00547875984046341,0.005483263698225309,10
0.005227048912897554,0.0052270519253786495,10
0.0038805497973557453,0.010772691607253998,10
0.005785916730395214,0.005785922736302098,10
0.005919060308342828,0.005919061947249526,10
0.005702768806036479,0.005703103533889363,10
0.005642816461311216,0.005642823126923167,10
0.005329962845098252,0.005329963913290382,10
0.004350364936090825,0.0094504498809292,10
0.00560704059532731,0.005784184406452156,10
0.005715526331582341,0.005771190554991735,10
0.003849568981465032,0.007355240572285688,10
0.0056668494119197135,0.005666850181069414,10
0.005701270541658043,0.006486429980854092,10
0.00585330297653352,0.005873096528943808,10
0.005612563145414835,0.005613749864060467,10
0.005517896779130468,0.005525378950147302,10
0.004370188412155624,0.01017698924404467,10
0.003771997034048588,0.00966731916385871,10
0.005162554695227596,0.006076104455785592,10
0.004429152719568406,0.006603105611289328,10
0.005691105606318414,0.0056911058677347045,10
0.005452310413778401,0.005452312709935595,10
0.0040545952460822494,0.0094303827004068,10
0.005371374689981963,0.006099899116222865,10
0.003932996786485414,0.011390485460190173,10
0.005447371260100562,0.005505863570970982,10
0.0057590685586332655,0.005759283740199288,10
0.005612319465537257,0.005612319855614889,10
0.005831482818417226,0.005870150507331971,10
0.005755183803965891,0.005755185072427423,10
0.0036174478668721975,0.00826117300895177,10
0.004238302558410405,0.009054823450769401,10
0.005431533177644629,0.005431533772806636,10
0.006012507801058232,0.006012508344066491,10
0.005619499028569892,0.0056194991868736945,10
0.003995872055475601,0.01175197959233647,10
0.005066366529737925,0.006414558312933833,10
0.004199604449588897,0.007176407550821294,10
0.006033035698164306,0.006051823933381543,10
0.005800069265329498,0.00581000538518772,10
0.005425458283621653,0.005425459204278736,10
0.005311304343685693,0.005311304922228372,10
0.0055276292822600106,0.005527629715575589,10
0.0039578717426520926,0.009690356381999757,10
0.005339298171238727,0.0053392982113538824,10
0.004431509610394186,0.00854298779748207,10
0.003913648847724394,0.009331659925419043,10
0.0047769624411619065,0.006946072416652372,10
0.0060064263240741005,0.006006426981127227,10
0.004720110537724143,0.006964583777121991,10
0.0038650964834216453,0.00967640506586103,10
0.0056710395530399724,0.005675466849680344,10
0.005352726105876778,0.007067098306613176,10
0.0060335613445514965,0.006106919144915499,10
0.005844894843546129,0.005961891500065121,10
0.005639349427172428,0.005639349472960389,10
0.003906151747418814,0.009584147878847878,10
0.005559942095410713,0.005562634463610485,10
0.006318135653992671,0.0063181363096827285,10
0.0050876660345453364,0.0071165247283344595,10
0.005468208839927982,0.005842761592870063,10
0.005584459598996728,0.005624383473726537,10
0.0034845249358885365,0.00867340364855888,10
0.0051959593854784105,0.005195961238542636,10
0.004326119379038614,0.006750940950339275,10
0.005363310377991281,0.005363834571688749,10
0.004139959330559761,0.008582236813075612,10
0.00529377230122851,0.005293772662024009,10
0.005635473796480572,0.005686593826008763,10
0.005545520251155035,0.005620906707090519,10
0.0037099155120603983,0.008681533036684803,10
0.005488373299369264,0.005490049573844359,10
0.005953633747111579,0.005973908146062274,10
0.0039412346308489435,0.009737042357028103,10
0.00461707349362381,0.005952184915956428,10
0.005385534922442053,0.005385534953124804,10
0.004656700616634385,0.007659626775855054,10
0.00575641625274171,0.005766546511414692,10
0.005620405649403624,0.005648850928804628,10
0.004868434692353338,0.00727705038957379,10
0.004460324849406395,0.007471041501425391,10
0.004223114614692681,0.009193231182299477,10
0.004049228250778759,0.0063030743396533685,10
0.005988996392397396,0.006574427808140159,10
0.005873884236171314,0.005873885051083991,10
0.0053196536728405035,0.005354522717179048,10
0.005642165887049981,0.005642166024131311,10
0.0036879478522444673,0.008434727940400127,10
0.006014408117346267,0.006014410334335637,10
0.0058828027967636545,0.005905719757912884,10
0.005349515559802685,0.005918916355263282,10
0.00550013436057371,0.005500134686399316,10
0.005208178365507005,0.005208180814025407,10
0.003821050303507829,0.007494984168190508,10
0.004555401397218975,0.006885405247654313,10
0.005699336877710013,0.006131681196657922,10
0.005446478791057626,0.005446479712482833,10
0.0041802616406737825,0.0077064705947424185,10
0.003845427038128893,0.01083406763810405,10
0.00593455127433217,0.005934551961658635,10
0.004723571272464826,0.006611328481056791,10
0.003990010466985319,0.009025407139804684,10
0.005375190031884035,0.005375191908333666,10
0.0052114378115752725,0.005721289227798851,10
0.00523391229460712,0.006290337834341713,10
0.005470417269942419,0.005498467908808241,10
0.005916055726831014,0.005931883480239652,10
0.004100708108884729,0.007631905993958247,10
0.0056724152729939,0.005672415848390444,10
0.005323498548695487,0.005862262833669481,10
0.004965569403833374,0.0051420091322954544,10
0.0045902194234359395,0.007682069858350009,10
0.004627670777688549,0.007684627559474847,10
0.0053883475557747204,0.005766389951318411,10
0.0052251655102761654,0.005944851828650424,10
0.0042086290150384455,0.009242543214216876,10
0.005501295148196582,0.005513625463343548,10
0.005620814144397224,0.0065139632863643795,10
0.005438236615559631,0.005438237330064671,10
0.005554254313228725,0.005662667560663278,10
0.005595328931374872,0.005596036224842294,10
0.0058804854873236575,0.005973687278181809,10
0.004462955345799047,0.008043446480246443,10
0.00573132557907293,0.005731325946030838,10
0.005042122156520474,0.005727034218871318,10
0.005895620525336936,0.006504837739447698,10
0.005427965847178786,0.005662798950186123,10
0.004447871129543953,0.006681724553259967,10
0.00554671166251866,0.005769893529398675,10
0.005966871783172489,0.005969108202653078,10
0.0045488428169502505,0.007102887662852659,10
0.00608991314150778,0.006089917320819261,10
0.005985654588325287,0.00598636986851835,10
0.005538151932484647,0.006243968110117703,10
0.005438111678271223,0.005805312337051957,10
0.004787205904016586,0.006497880995347511,10
0.005692360961747954,0.0058203799700480615,10
0.005989052428860538,0.0059890539260087985,10
0.0044138031515471255,0.008676218951912607,10
0.004107249417244773,0.009774453435173372,10
0.005800386658910911,0.005832808123159354,10
0.005352192636832783,0.005605823565377861,10
0.006036547624129586,0.0060365490448381805,10
0.0060832469259291255,0.006425069958699046,10
0.005595205285121046,0.005807426436848557,10
0.005571956042100893,0.005699419500526202,10
0.005239990713177782,0.006631100188957397,10
0.005231909154221991,0.005375144516610849,10
0.005960584416419975,0.005960585344414373,10
0.0054563535223482494,0.006177444588616735,10
0.004594500780061093,0.0065945737947175655,10
0.0056491013467065525,0.005853839847875272,10
0.005874738497038681,0.005894574651007706,10
0.005598642929574029,0.005598643417066029,10
0.005451679098074016,0.005451680076798429,10
0.00477139750663656,0.0070434626881669335,10
